STRM,SUBJECT,CATALOG_NBR,LOCATION,ENRL_CAP,SSR_COMPONENT,ENRL_TOT
1061,MATH,152,SURREY,48,OPL,0
1061,MATH,152,BURNABY,60,OPL,0
1061,MATH,152,SURREY,48,LEC,33
1061,MATH,152,BURNABY,504,LEC,366
1061,MATH,154,BURNABY,110,OPL,0
1061,MATH,154,BURNABY,200,LEC,146
1061,MATH,155,SURREY,48,LEC,0
1061,MATH,155,SURREY,48,OPL,0
1061,MATH,155,BURNABY,110,OPL,0
1061,MATH,155,SURREY,48,LEC,40
1061,MATH,155,BURNABY,400,LEC,359
1061,MATH,157,BURNABY,110,OPL,0
1061,MATH,157,BURNABY,482,LEC,259
1061,MATH,158,BURNABY,110,OPL,0
1061,MATH,158,BURNABY,150,LEC,99
1061,MATH,160,BURNABY,45,LEC,24
1061,MATH,160,BURNABY,45,TUT,24
1061,CMPT,165,SURREY,27,LAB,26
1061,CMPT,165,SURREY,27,LAB,27
1061,CMPT,165,SURREY,27,LAB,28
1061,CMPT,165,BURNABY,150,LEC,72
1061,CMPT,165,BURNABY,100,SEC,98
1061,CMPT,165,SURREY,215,LEC,215
1061,MATH,190,BURNABY,60,OPL,0
1061,MATH,190,BURNABY,60,SEC,0
1061,PHYS,190,BURNABY,18,LAB,3
1061,PHYS,190,BURNABY,18,LAB,5
1061,PHYS,190,BURNABY,18,LAB,8
1061,PHYS,190,BURNABY,18,LAB,9
1061,PHYS,190,BURNABY,18,LAB,14
1061,PHYS,190,BURNABY,18,LAB,15
1061,PHYS,190,BURNABY,18,LAB,16
1061,PHYS,190,BURNABY,18,LAB,18
1061,MATH,190,BURNABY,175,LEC,80
1061,PHYS,190,BURNABY,180,LEC,109
1061,PHYS,190,BURNABY,180,TUT,109
1061,ENSC,194,BURNABY,30,SEC,0
1061,ENSC,195,BURNABY,150,SEC,30
1061,ENSC,196,BURNABY,150,SEC,7
1061,MATH,198,HRBRCNTR,40,SEC,31
1061,STAT,201,BURNABY,40,OPL,0
1061,MACM,201,BURNABY,60,OPL,0
1061,MACM,201,SURREY,96,OPL,0
1061,MACM,201,SURREY,96,LEC,25
1061,MACM,201,BURNABY,200,LEC,101
1061,STAT,201,BURNABY,250,LEC,150
1061,MACM,202,BURNABY,22,TUT,0
1061,MACM,202,BURNABY,22,TUT,18
1061,MACM,202,BURNABY,66,LEC,18
1061,STAT,203,CAS,40,SEC,9
1061,STAT,203,HRBRCNTR,40,SEC,38
1061,MATH,210,SURREY,24,LEC,0
1061,MATH,210,SURREY,24,TUT,0
1061,CMPT,212,BURNABY,75,LEC,24
1061,ENSC,220,BURNABY,0,OPL,0
1061,ENSC,220,BURNABY,30,TUT,0
1061,ENSC,220,BURNABY,50,LEC,0
1061,PHYS,221,BURNABY,20,TUT,18
1061,PHYS,221,BURNABY,20,TUT,19
1061,PHYS,221,BURNABY,20,TUT,20
1061,PHYS,221,BURNABY,60,LEC,57
1061,ENSC,225,BURNABY,0,OPL,0
1061,CMPT,225,BURNABY,25,LAB,11
1061,CMPT,225,BURNABY,25,LAB,17
1061,CMPT,225,BURNABY,25,LAB,21
1061,ENSC,225,BURNABY,50,TUT,23
1061,CMPT,225,BURNABY,25,LAB,25
1061,ENSC,225,BURNABY,50,TUT,39
1061,ENSC,225,BURNABY,100,LEC,62
1061,CMPT,225,BURNABY,100,LEC,74
1061,ENSC,230,BURNABY,0,OPL,0
1061,ENSC,230,BURNABY,45,LEC,24
1061,PHYS,231,SURREY,12,LAB,11
1061,PHYS,231,SURREY,12,LEC,11
1061,MATH,232,SURREY,0,OPL,0
1061,MATH,232,BURNABY,60,OPL,0
1061,MATH,232,SURREY,48,LEC,21
1061,MATH,232,BURNABY,300,LEC,194
1061,PHYS,233,BURNABY,18,LAB,7
1061,MATH,242,BURNABY,32,TUT,14
1061,MATH,242,BURNABY,32,TUT,17
1061,MATH,242,BURNABY,32,TUT,29
1061,MATH,242,BURNABY,96,LEC,60
1061,CMPT,250,SURREY,20,LAB,0
1061,CMPT,250,SURREY,20,LAB,9
1061,CMPT,250,SURREY,20,LEC,9
1061,CMPT,250,BURNABY,25,LAB,9
1061,CMPT,250,BURNABY,25,LAB,16
1061,CMPT,250,BURNABY,25,LAB,18
1061,CMPT,250,BURNABY,75,LEC,43
1061,MATH,251,BURNABY,40,OPL,0
1061,MATH,251,BURNABY,200,LEC,94
1061,MATH,252,BURNABY,32,TUT,18
1061,MATH,252,BURNABY,32,TUT,30
1061,MATH,252,BURNABY,64,LEC,48
1061,STAT,270,BURNABY,40,OPL,0
1061,STAT,270,SURREY,46,LEC,10
1061,STAT,270,SURREY,46,TUT,10
1061,STAT,270,BURNABY,170,LEC,133
1061,CMPT,275,SURREY,60,LEC,16
1061,CMPT,275,BURNABY,75,LEC,62
1061,PHYS,285,BURNABY,40,LEC,22
1061,PHYS,285,BURNABY,40,TUT,22
1061,ENSC,295,BURNABY,150,SEC,27
1061,ENSC,296,BURNABY,80,SEC,3
1061,MACM,300,BURNABY,40,LEC,8
1061,CMPT,300,BURNABY,65,LEC,42
1061,CMPT,301,BURNABY,40,LEC,26
1061,ENSC,304,BURNABY,120,LEC,0
1061,ENSC,304,BURNABY,120,LEC,105
1061,CMPT,305,BURNABY,65,LEC,3
1061,ENSC,305,BURNABY,70,LEC,60
1061,CMPT,307,BURNABY,50,LEC,28
1061,CMPT,307,BURNABY,50,LEC,31
1061,CMPT,308,BURNABY,40,LEC,7
1061,CMPT,310,BURNABY,65,LEC,64
1061,MATH,314,BURNABY,0,TUT,0
1061,MATH,314,BURNABY,32,TUT,0
1061,MATH,314,BURNABY,64,LEC,0
1061,MATH,314,BURNABY,32,LEC,23
1061,MATH,314,BURNABY,32,TUT,23
1061,MACM,316,SURREY,3,TUT,0
1061,MACM,316,SURREY,24,LEC,0
1061,MACM,316,SURREY,24,TUT,0
1061,MACM,316,SURREY,24,LEC,7
1061,MACM,316,SURREY,24,TUT,7
1061,MACM,316,BURNABY,32,TUT,13
1061,MACM,316,BURNABY,32,TUT,31
1061,MACM,316,BURNABY,32,TUT,32
1061,MACM,316,BURNABY,128,LEC,108
1061,CMPT,318,SURREY,40,LEC,7
1061,MATH,320,BURNABY,0,TUT,0
1061,MATH,320,BURNABY,32,LEC,0
1061,MATH,320,BURNABY,32,TUT,0
1061,CMPT,320,SURREY,60,LEC,0
1061,ENSC,320,BURNABY,25,TUT,11
1061,CMPT,320,SURREY,60,LEC,18
1061,MATH,320,BURNABY,32,LEC,19
1061,MATH,320,BURNABY,32,TUT,19
1061,ENSC,320,BURNABY,25,TUT,23
1061,ENSC,320,BURNABY,25,TUT,24
1061,ENSC,320,BURNABY,25,TUT,25
1061,CMPT,320,BURNABY,65,LEC,64
1061,ENSC,320,BURNABY,100,LEC,83
1061,PHYS,324,BURNABY,60,LEC,25
1061,PHYS,324,BURNABY,60,TUT,25
1061,PHYS,326,BURNABY,19,LEC,5
1061,PHYS,326,BURNABY,19,TUT,5
1061,ENSC,327,BURNABY,1,SEC,1
1061,ENSC,330,BURNABY,0,OPL,0
1061,STAT,330,BURNABY,44,TUT,9
1061,STAT,330,BURNABY,43,TUT,17
1061,STAT,330,BURNABY,43,TUT,19
1061,STAT,330,BURNABY,130,LEC,45
1061,ENSC,330,BURNABY,100,LEC,71
1061,PHYS,331,BURNABY,18,LAB,5
1061,PHYS,332,BURNABY,18,LAB,2
1061,PHYS,335,BURNABY,10,SEC,1
1061,PHYS,336,BURNABY,10,SEC,1
1061,STAT,336,BURNABY,10,SEC,3
1061,MATH,336,BURNABY,20,SEC,3
1061,MATH,337,BURNABY,20,SEC,2
1061,STAT,337,BURNABY,10,SEC,3
1061,MATH,339,BURNABY,32,TUT,14
1061,MATH,339,BURNABY,32,TUT,25
1061,MATH,339,BURNABY,64,LEC,39
1061,CMPT,340,BURNABY,40,LEC,13
1061,MATH,343,SURREY,24,LEC,3
1061,MATH,343,SURREY,24,TUT,3
1061,PHYS,344,BURNABY,30,LEC,25
1061,PHYS,344,BURNABY,30,TUT,25
1061,MATH,345,BURNABY,0,TUT,0
1061,MATH,345,BURNABY,32,LEC,27
1061,MATH,345,BURNABY,32,TUT,27
1061,PHYS,346,BURNABY,40,LEC,36
1061,PHYS,346,BURNABY,40,TUT,36
1061,MATH,348,SURREY,40,LEC,0
1061,MATH,348,SURREY,40,TUT,0
1061,ENSC,350,BURNABY,0,OPL,0
1061,ENSC,350,BURNABY,60,LEC,0
1061,ENSC,350,BURNABY,60,LEC,41
1061,ENSC,351,BURNABY,0,LAB,0
1061,ENSC,351,BURNABY,20,LAB,0
1061,ENSC,351,BURNABY,20,LAB,16
1061,ENSC,351,BURNABY,20,LAB,20
1061,ENSC,351,BURNABY,60,LEC,36
1061,CMPT,354,SURREY,40,LEC,17
1061,CMPT,354,BURNABY,65,LEC,52
1061,CMPT,361,BURNABY,50,LEC,20
1061,CMPT,363,BURNABY,65,LEC,67
1061,PHYS,365,BURNABY,22,LEC,9
1061,PHYS,365,BURNABY,22,TUT,9
1061,CMPT,365,BURNABY,50,LEC,22
1061,CMPT,370,BURNABY,40,LEC,31
1061,CMPT,371,SURREY,40,LEC,14
1061,CMPT,371,BURNABY,65,LEC,49
1061,STAT,380,BURNABY,0,TUT,0
1061,STAT,380,BURNABY,26,TUT,26
1061,STAT,380,BURNABY,28,TUT,28
1061,STAT,380,BURNABY,54,LEC,54
1061,ENSC,380,BURNABY,80,LEC,65
1061,CMPT,383,BURNABY,50,LEC,31
1061,CMPT,384,BURNABY,50,LEC,19
1061,PHYS,385,BURNABY,25,LEC,23
1061,PHYS,385,BURNABY,25,TUT,23
1061,PHYS,390,BURNABY,30,LEC,26
1061,PHYS,390,BURNABY,30,TUT,26
1061,ENSC,395,BURNABY,80,SEC,28
1061,ENSC,396,BURNABY,10,SEC,9
1061,ENSC,400,BURNABY,5,SEC,3
1061,CMPT,401,BURNABY,40,LEC,32
1061,STAT,402,BURNABY,35,TUT,11
1061,STAT,402,BURNABY,35,TUT,28
1061,STAT,402,BURNABY,70,LEC,39
1061,STAT,403,BURNABY,40,LAB,13
1061,STAT,403,BURNABY,40,LEC,13
1061,CMPT,405,BURNABY,30,LEC,14
1061,ENSC,406,BURNABY,15,TUT,0
1061,ENSC,406,BURNABY,15,TUT,15
1061,ENSC,406,BURNABY,90,LEC,75
1061,CMPT,407,BURNABY,30,LEC,0
1061,CMPT,408,BURNABY,30,LEC,4
1061,STAT,410,BURNABY,60,LEC,26
1061,STAT,410,BURNABY,60,TUT,26
1061,CMPT,412,BURNABY,30,LEC,26
1061,CMPT,413,BURNABY,30,LEC,24
1061,PHYS,415,BURNABY,15,LEC,9
1061,PHYS,415,BURNABY,15,TUT,9
1061,CMPT,419,BURNABY,30,LEC,7
1061,PHYS,425,BURNABY,15,LEC,9
1061,PHYS,425,BURNABY,15,TUT,9
1061,CMPT,426,BURNABY,50,SEC,20
1061,ENSC,427,BURNABY,20,OPL,0
1061,CMPT,427,BURNABY,50,SEC,22
1061,ENSC,427,BURNABY,50,LEC,39
1061,ENSC,428,BURNABY,0,OPL,0
1061,ENSC,428,BURNABY,50,LEC,15
1061,CMPT,428,BURNABY,50,SEC,19
1061,CMPT,429,BURNABY,50,SEC,14
1061,CMPT,430,BURNABY,50,SEC,6
1061,PHYS,431,BURNABY,10,LAB,6
1061,PHYS,432,BURNABY,5,SEC,1
1061,PHYS,435,BURNABY,10,SEC,0
1061,PHYS,436,BURNABY,10,SEC,0
1061,MATH,436,BURNABY,20,SEC,0
1061,STAT,436,BURNABY,10,SEC,1
1061,PHYS,437,BURNABY,5,SEC,0
1061,STAT,437,BURNABY,10,SEC,0
1061,MATH,437,BURNABY,20,SEC,0
1061,STAT,438,BURNABY,10,SEC,0
1061,MATH,439,BURNABY,40,LEC,33
1061,ENSC,440,BURNABY,70,LEC,60
1061,MATH,443,BURNABY,64,LEC,14
1061,MATH,448,SURREY,40,LEC,0
1061,MATH,448,SURREY,40,TUT,0
1061,CMPT,454,BURNABY,60,LEC,0
1061,CMPT,454,BURNABY,60,LEC,16
1061,PHYS,455,BURNABY,12,LEC,4
1061,PHYS,455,BURNABY,12,TUT,4
1061,ENSC,460,BURNABY,15,LEC,14
1061,MATH,462,BURNABY,60,LEC,0
1061,MATH,462,BURNABY,60,LEC,16
1061,CMPT,466,BURNABY,30,LEC,9
1061,CMPT,469,BURNABY,30,LEC,7
1061,CMPT,470,BURNABY,60,LEC,48
1061,CMPT,471,BURNABY,60,LEC,45
1061,CMPT,475,BURNABY,60,LEC,28
1061,ENSC,481,BURNABY,1,SEC,1
1061,ENSC,483,BURNABY,0,OPL,0
1061,ENSC,483,BURNABY,50,LEC,20
1061,MATH,486,BURNABY,20,SEC,0
1061,CMPT,489,BURNABY,30,LEC,10
1061,PHYS,492,BURNABY,5,LEC,2
1061,ENSC,493,BURNABY,1,SEC,1
1061,ENSC,494,BURNABY,16,SEC,15
1061,ENSC,495,BURNABY,0,OPL,0
1061,MATH,495,BURNABY,40,LEC,0
1061,ENSC,495,BURNABY,0,OPL,2
1061,ENSC,495,BURNABY,10,LEC,6
1061,MATH,495,BURNABY,10,LEC,9
1061,ENSC,498,BURNABY,30,SEC,6
1061,ENSC,499,BURNABY,35,SEC,9
1061,CMPT,505,BURNABY,15,LAB,5
1061,STAT,602,BURNABY,15,LEC,0
1061,MATH,604,BURNABY,20,SEC,10
1061,STAT,650,BURNABY,35,LEC,28
1061,CMPT,705,BURNABY,10,LEC,10
1061,CMPT,710,BURNABY,10,LEC,0
1061,CMPT,720,BURNABY,20,LEC,2
1061,CMPT,725,BURNABY,20,LEC,4
1061,MATH,739,BURNABY,10,LEC,2
1061,CMPT,740,BURNABY,20,LEC,10
1061,MATH,743,BURNABY,10,LEC,1
1061,MATH,748,SURREY,5,LEC,0
1061,MATH,748,SURREY,5,TUT,0
1061,MATH,748,SURREY,5,LEC,3
1061,MATH,748,SURREY,5,TUT,3
1061,MATH,762,BURNABY,10,LEC,0
1061,CMPT,765,BURNABY,20,LEC,12
1061,CMPT,775,BURNABY,20,LEC,10
1061,PHYS,801,BURNABY,10,SEM,6
1061,STAT,801,BURNABY,15,LEC,9
1061,STAT,804,BURNABY,20,LEC,7
1061,ENSC,810,BURNABY,25,LEC,7
1061,PHYS,811,BURNABY,12,LEC,4
1061,STAT,812,BURNABY,5,SEC,0
1061,CMPT,813,BURNABY,20,LEC,9
1061,CMPT,815,BURNABY,20,SEC,9
1061,ENSC,820,BURNABY,30,LEC,9
1061,MATH,820,BURNABY,25,LEC,10
1061,CMPT,822,BURNABY,20,LEC,6
1061,CMPT,825,BURNABY,20,LEC,5
1061,ENSC,832,BURNABY,30,LEC,6
1061,ENSC,835,BURNABY,20,LEC,7
1061,PHYS,841,BURNABY,12,LEC,8
1061,MATH,842,BURNABY,25,LEC,0
1061,CMPT,843,BURNABY,20,LEC,4
1061,MATH,845,BURNABY,25,LEC,0
1061,MATH,845,BURNABY,25,LEC,7
1061,ENSC,851,BURNABY,15,LEC,18
1061,ENSC,853,BURNABY,30,LEC,3
1061,PHYS,861,BURNABY,12,LEC,4
1061,ENSC,861,BURNABY,30,LEC,5
1061,MATH,877,BURNABY,20,SEC,2
1061,MATH,878,BURNABY,5,SEC,1
1061,MATH,879,BURNABY,6,SEC,0
1061,MATH,880,BURNABY,3,SEC,0
1061,CMPT,880,SURREY,20,LEC,0
1061,MATH,880,BURNABY,3,SEC,1
1061,STAT,880,BURNABY,10,SEC,2
1061,CMPT,880,BURNABY,20,LEC,8
1061,CMPT,880,BURNABY,20,LEC,14
1061,CMPT,881,BURNABY,20,LEC,0
1061,CMPT,881,SURREY,20,LEC,0
1061,STAT,881,BURNABY,10,SEC,1
1061,CMPT,881,BURNABY,20,LEC,3
1061,PHYS,881,BURNABY,5,LEC,5
1061,CMPT,881,BURNABY,20,LEC,7
1061,STAT,882,BURNABY,10,SEC,0
1061,MATH,882,BURNABY,10,SEC,1
1061,PHYS,882,BURNABY,12,LEC,4
1061,STAT,883,BURNABY,10,SEC,0
1061,CMPT,885,BURNABY,5,LEC,0
1061,CMPT,888,BURNABY,20,LEC,0
1061,CMPT,889,BURNABY,20,LEC,3
1061,CMPT,889,SURREY,20,LEC,3
1061,CMPT,889,BURNABY,20,LEC,5
1061,CMPT,889,BURNABY,25,LEC,10
1061,MATH,890,BURNABY,6,SEC,0
1061,ENSC,890,BURNABY,25,LEC,0
1061,STAT,890,BURNABY,25,LEC,1
1061,STAT,890,BURNABY,20,LEC,7
1061,ENSC,890,BURNABY,25,LEC,7
1061,MATH,891,BURNABY,6,SEC,0
1061,ENSC,891,BURNABY,30,SEC,10
1061,CMPT,891,BURNABY,60,SEM,45
1061,MATH,892,BURNABY,6,SEC,0
1061,ENSC,892,BURNABY,30,SEC,1
1061,MATH,893,BURNABY,6,SEC,0
1061,MATH,894,BURNABY,6,SEC,0
1061,STAT,894,BURNABY,10,SEC,1
1061,CMPT,894,BURNABY,40,SEC,2
1061,ENSC,894,BURNABY,15,LEC,8
1061,MATH,895,BURNABY,6,SEC,0
1061,STAT,895,BURNABY,10,SEC,0
1061,ENSC,895,BURNABY,25,LEC,0
1061,MATH,895,BURNABY,6,SEC,2
1061,MATH,896,BURNABY,6,SEC,0
1061,ENSC,896,BURNABY,50,SEC,4
1061,MATH,897,BURNABY,6,SEC,0
1061,ENSC,897,BURNABY,45,SEC,6
1061,CMPT,897,BURNABY,40,SEC,14
1061,STAT,898,BURNABY,20,SEC,8
1061,MATH,898,BURNABY,35,SEC,12
1061,PHYS,898,BURNABY,40,SEC,28
1061,ENSC,898,BURNABY,75,SEC,67
1061,CMPT,898,BURNABY,80,SEC,83
1061,STAT,899,BURNABY,20,SEC,11
1061,MATH,899,BURNABY,35,SEC,17
1061,PHYS,899,BURNABY,40,SEC,24
1061,ENSC,899,BURNABY,50,SEC,45
1061,CMPT,899,BURNABY,80,SEC,69
1064,CMPT,1XX,BURNABY,10,LEC,0
1064,MATH,100,SURREY,50,OPL,0
1064,MATH,100,SURREY,50,LEC,45
1064,MACM,101,SURREY,24,TUT,0
1064,PHYS,101,BURNABY,40,OPL,0
1064,STAT,101,BURNABY,40,OPL,0
1064,MACM,101,BURNABY,25,TUT,10
1064,MACM,101,BURNABY,25,TUT,16
1064,MACM,101,SURREY,24,LEC,18
1064,MACM,101,SURREY,24,TUT,18
1064,MACM,101,BURNABY,25,TUT,18
1064,MACM,101,BURNABY,25,TUT,25
1064,STAT,101,BURNABY,75,SEC,53
1064,MACM,101,BURNABY,100,LEC,69
1064,PHYS,101,BURNABY,200,LEC,159
1064,PHYS,102,BURNABY,2,TUT,2
1064,PHYS,102,BURNABY,19,TUT,15
1064,PHYS,102,BURNABY,18,TUT,16
1064,PHYS,102,BURNABY,18,TUT,17
1064,PHYS,102,BURNABY,19,TUT,19
1064,PHYS,102,BURNABY,20,TUT,20
1064,PHYS,102,BURNABY,152,LEC,137
1064,CMPT,110,BURNABY,75,SEC,68
1064,CMPT,120,BURNABY,25,LAB,12
1064,CMPT,120,BURNABY,25,LAB,19
1064,CMPT,120,BURNABY,25,LAB,21
1064,CMPT,120,BURNABY,75,LEC,52
1064,CMPT,125,BURNABY,25,LAB,5
1064,CMPT,125,BURNABY,25,LAB,16
1064,CMPT,125,BURNABY,25,LAB,20
1064,CMPT,125,BURNABY,40,LEC,41
1064,CMPT,126,BURNABY,30,LAB,19
1064,CMPT,126,BURNABY,30,LEC,19
1064,PHYS,130,BURNABY,24,LAB,14
1064,PHYS,130,BURNABY,24,LAB,22
1064,PHYS,131,BURNABY,24,LAB,12
1064,CMPT,150,BURNABY,25,LAB,12
1064,CMPT,150,BURNABY,25,LAB,16
1064,CMPT,150,BURNABY,25,LAB,21
1064,CMPT,150,BURNABY,25,LAB,24
1064,CMPT,150,BURNABY,100,LEC,73
1064,MATH,151,BURNABY,60,OPL,0
1064,ENSC,151,BURNABY,100,OPL,51
1064,ENSC,151,BURNABY,100,LEC,57
1064,MATH,151,BURNABY,175,LEC,69
1064,MATH,152,BURNABY,60,OPL,0
1064,MATH,152,BURNABY,200,LEC,120
1064,MATH,154,KAM,5,SEC,2
1064,MATH,155,BURNABY,60,OPL,0
1064,MATH,155,BURNABY,200,LEC,92
1064,MATH,157,KAM,15,SEC,0
1064,MATH,157,SURREY,50,OPL,0
1064,MATH,157,BURNABY,60,OPL,0
1064,MATH,157,SURREY,65,LEC,45
1064,MATH,157,BURNABY,195,LEC,169
1064,CMPT,165,BURNABY,25,LAB,11
1064,CMPT,165,BURNABY,25,LAB,15
1064,CMPT,165,BURNABY,25,LAB,23
1064,CMPT,165,BURNABY,25,LAB,25
1064,CMPT,165,BURNABY,100,LEC,74
1064,CMPT,165,BURNABY,100,SEC,74
1064,MATH,178,BURNABY,50,LEC,11
1064,MATH,178,BURNABY,50,SEM,11
1064,MATH,190,SURREY,50,OPL,0
1064,MATH,190,SURREY,50,LEC,40
1064,ENSC,194,BURNABY,10,SEC,2
1064,ENSC,195,BURNABY,30,SEC,23
1064,ENSC,196,BURNABY,30,SEC,16
1064,MATH,198,BURNABY,50,LEC,0
1064,MATH,198,BURNABY,50,TUT,0
1064,MACM,201,BURNABY,60,OPL,0
1064,MACM,201,BURNABY,150,LEC,81
1064,ENSC,201,BURNABY,120,LEC,97
1064,MACM,202,BURNABY,22,TUT,0
1064,MACM,202,BURNABY,22,TUT,11
1064,MACM,202,BURNABY,66,LEC,11
1064,STAT,203,BURNABY,40,OPL,0
1064,STAT,203,KAM,15,SEC,5
1064,STAT,203,BURNABY,150,LEC,93
1064,ENSC,204,BURNABY,120,LEC,111
1064,CMPT,212,BURNABY,50,LEC,26
1064,PHYS,221,BURNABY,18,TUT,14
1064,PHYS,221,BURNABY,18,TUT,18
1064,PHYS,221,BURNABY,20,TUT,20
1064,PHYS,221,BURNABY,56,LEC,52
1064,ENSC,225,BURNABY,75,OPL,0
1064,ENSC,225,BURNABY,37,TUT,13
1064,ENSC,225,BURNABY,38,TUT,15
1064,CMPT,225,BURNABY,25,LAB,25
1064,CMPT,225,BURNABY,25,LAB,26
1064,ENSC,225,BURNABY,75,LEC,28
1064,CMPT,225,BURNABY,75,LEC,77
1064,MATH,232,BURNABY,60,OPL,0
1064,MATH,232,BURNABY,335,LEC,184
1064,PHYS,233,BURNABY,18,LAB,9
1064,MATH,251,BURNABY,60,OPL,0
1064,MATH,251,BURNABY,30,LEC,11
1064,MATH,251,BURNABY,145,LEC,80
1064,MATH,252,BURNABY,32,TUT,0
1064,MATH,252,BURNABY,32,TUT,21
1064,MATH,252,BURNABY,64,LEC,21
1064,MATH,254,BURNABY,32,TUT,9
1064,MATH,254,BURNABY,32,TUT,25
1064,MATH,254,BURNABY,64,LEC,34
1064,STAT,270,BURNABY,40,OPL,0
1064,STAT,270,BURNABY,200,LEC,135
1064,CMPT,275,BURNABY,75,LEC,25
1064,STAT,285,BURNABY,30,TUT,0
1064,STAT,285,BURNABY,35,TUT,0
1064,STAT,285,BURNABY,100,LEC,0
1064,STAT,285,BURNABY,30,TUT,9
1064,STAT,285,BURNABY,35,TUT,10
1064,STAT,285,BURNABY,35,TUT,23
1064,STAT,285,BURNABY,100,LEC,42
1064,ENSC,295,BURNABY,30,SEC,22
1064,ENSC,296,BURNABY,30,SEC,12
1064,CMPT,300,BURNABY,75,LEC,59
1064,CMPT,301,BURNABY,40,LEC,29
1064,STAT,302,BURNABY,40,OPL,0
1064,STAT,302,BURNABY,70,LEC,38
1064,CMPT,307,BURNABY,65,LEC,39
1064,MATH,308,BURNABY,32,TUT,0
1064,CMPT,308,BURNABY,0,SEC,1
1064,MATH,308,BURNABY,32,TUT,18
1064,MATH,308,BURNABY,32,TUT,19
1064,MATH,308,BURNABY,32,TUT,30
1064,MATH,308,BURNABY,192,LEC,67
1064,MATH,310,BURNABY,32,TUT,12
1064,MATH,310,BURNABY,32,TUT,16
1064,MATH,310,BURNABY,32,TUT,19
1064,CMPT,310,BURNABY,50,LEC,22
1064,MATH,310,BURNABY,32,TUT,28
1064,MATH,310,BURNABY,32,TUT,30
1064,MATH,310,BURNABY,160,LEC,105
1064,MACM,316,BURNABY,32,TUT,0
1064,MACM,316,BURNABY,32,TUT,21
1064,MACM,316,BURNABY,32,TUT,30
1064,MACM,316,BURNABY,35,TUT,31
1064,MACM,316,BURNABY,192,LEC,82
1064,ENSC,320,BURNABY,25,TUT,0
1064,ENSC,320,BURNABY,25,TUT,13
1064,ENSC,320,BURNABY,25,TUT,24
1064,ENSC,320,BURNABY,75,LEC,37
1064,CMPT,320,BURNABY,50,LEC,58
1064,PHYS,324,BURNABY,35,LEC,32
1064,PHYS,324,BURNABY,35,TUT,32
1064,ENSC,325,BURNABY,40,TUT,0
1064,ENSC,325,BURNABY,80,LEC,0
1064,ENSC,325,BURNABY,80,OPL,0
1064,ENSC,325,BURNABY,22,TUT,21
1064,ENSC,325,BURNABY,28,TUT,28
1064,ENSC,325,BURNABY,50,LEC,49
1064,PHYS,326,BURNABY,12,LEC,10
1064,PHYS,326,BURNABY,12,TUT,10
1064,PHYS,331,BURNABY,12,LAB,10
1064,PHYS,335,BURNABY,10,SEC,1
1064,PHYS,336,BURNABY,10,SEC,1
1064,MATH,336,BURNABY,20,SEC,2
1064,STAT,336,BURNABY,10,SEC,6
1064,STAT,337,BURNABY,10,SEC,2
1064,MATH,337,BURNABY,20,SEC,2
1064,MATH,342,BURNABY,30,TUT,0
1064,MATH,342,BURNABY,120,LEC,0
1064,MATH,342,BURNABY,30,TUT,19
1064,MATH,342,BURNABY,30,TUT,26
1064,MATH,342,BURNABY,120,LEC,45
1064,ENSC,350,BURNABY,80,OPL,0
1064,STAT,350,BURNABY,50,TUT,20
1064,STAT,350,BURNABY,50,TUT,32
1064,ENSC,350,BURNABY,80,LEC,34
1064,STAT,350,BURNABY,100,LEC,52
1064,CMPT,354,BURNABY,75,LEC,52
1064,CMPT,363,BURNABY,50,LEC,46
1064,CMPT,370,BURNABY,40,LEC,31
1064,CMPT,371,BURNABY,50,LEC,47
1064,MATH,380,BURNABY,25,TUT,0
1064,MATH,380,BURNABY,25,TUT,20
1064,MATH,380,BURNABY,75,LEC,40
1064,ENSC,380,BURNABY,75,LEC,43
1064,ENSC,383,BURNABY,100,OPL,0
1064,CMPT,383,BURNABY,75,LEC,35
1064,ENSC,383,BURNABY,100,LEC,51
1064,ENSC,395,BURNABY,30,SEC,30
1064,ENSC,396,BURNABY,30,SEC,12
1064,CMPT,401,BURNABY,40,LEC,17
1064,CMPT,405,BURNABY,30,LEC,11
1064,CMPT,407,BURNABY,30,LEC,3
1064,CMPT,415,BURNABY,10,SEC,3
1064,MATH,418,BURNABY,5,SEC,1
1064,ENSC,425,BURNABY,50,OPL,0
1064,ENSC,425,BURNABY,50,LEC,28
1064,CMPT,426,BURNABY,56,SEC,31
1064,CMPT,427,BURNABY,59,SEC,16
1064,CMPT,428,BURNABY,35,SEC,22
1064,ENSC,429,BURNABY,25,OPL,0
1064,ENSC,429,BURNABY,25,LEC,12
1064,CMPT,429,BURNABY,42,SEC,23
1064,CMPT,430,BURNABY,5,SEC,3
1064,PHYS,432,BURNABY,5,SEC,2
1064,PHYS,435,BURNABY,10,SEC,1
1064,PHYS,436,BURNABY,10,SEC,1
1064,STAT,436,BURNABY,10,SEC,1
1064,MATH,436,BURNABY,20,SEC,4
1064,STAT,437,BURNABY,10,SEC,0
1064,MATH,437,BURNABY,20,SEC,0
1064,STAT,438,BURNABY,10,SEC,0
1064,MATH,438,BURNABY,32,TUT,0
1064,MATH,438,BURNABY,32,TUT,15
1064,MATH,438,BURNABY,64,LEC,15
1064,CMPT,454,BURNABY,50,LEC,0
1064,CMPT,454,BURNABY,50,LEC,20
1064,ENSC,460,BURNABY,35,LEC,32
